direction,mode,seed,subject_id,session_id,MACC
MMPD_PURE,osc_real,42,9,904,0.4504027629499292
MMPD_PURE,osc_real,42,9,905,0.7822840262032553
MMPD_PURE,osc_real,42,9,906,0.7396591813428324
MMPD_PURE,osc_real,100,10,1001,0.8072886165694931
MMPD_PURE,osc_real,100,10,1002,0.4903444864079073
MMPD_PURE,osc_real,100,10,1003,0.7703929778091521
MMPD_PURE,osc_real,100,10,1004,0.6889108625183475
MMPD_PURE,osc_real,100,10,1005,0.8183845881653167
MMPD_PURE,osc_real,100,10,1006,0.840102349468763
MMPD_PURE,osc_real,100,1,101,0.6914535766723192
MMPD_PURE,osc_real,100,1,102,0.6064859862318023
MMPD_PURE,osc_real,100,1,103,0.7588665107719818
MMPD_PURE,osc_real,100,1,104,0.8056448798134993
MMPD_PURE,osc_real,100,1,105,0.6693754417609831
MMPD_PURE,osc_real,100,1,106,0.7943969783862768
MMPD_PURE,osc_real,100,2,201,0.8503860294945663
MMPD_PURE,osc_real,100,2,202,0.697941156050324
MMPD_PURE,osc_real,100,2,203,0.819699246721433
MMPD_PURE,osc_real,100,2,204,0.3300672451625524
MMPD_PURE,osc_real,100,2,205,0.8096706337054606
MMPD_PURE,osc_real,100,2,206,0.863967699831472
MMPD_PURE,osc_real,100,3,301,0.385326540757897
MMPD_PURE,osc_real,100,3,302,0.8251946394087083
MMPD_PURE,osc_real,100,3,303,0.23472099349493145
MMPD_PURE,osc_real,100,3,304,0.2128449512917012
MMPD_PURE,osc_real,100,3,305,0.8300132482383495
MMPD_PURE,osc_real,100,3,306,0.7937136513492425
MMPD_PURE,osc_real,100,4,401,0.35689597042301596
MMPD_PURE,osc_real,100,4,402,0.6877294967199442
MMPD_PURE,osc_real,100,4,403,0.6801252631107727
MMPD_PURE,osc_real,100,4,404,0.6989048020766223
MMPD_PURE,osc_real,100,4,405,0.8321345338198082
MMPD_PURE,osc_real,100,4,406,0.6759722606384682
MMPD_PURE,osc_real,100,5,501,0.3877236354646956
MMPD_PURE,osc_real,100,5,502,0.1536967315192983
MMPD_PURE,osc_real,100,5,503,0.15567034097529395
MMPD_PURE,osc_real,100,5,504,0.10193520677322765
MMPD_PURE,osc_real,100,5,505,0.16921919195510707
MMPD_PURE,osc_real,100,5,506,0.19805607520711277
MMPD_PURE,osc_real,100,6,601,0.7266804592256693
MMPD_PURE,osc_real,100,6,603,0.7434835095127791
MMPD_PURE,osc_real,100,6,604,0.6447333505768739
MMPD_PURE,osc_real,100,6,605,0.8108619180265965
MMPD_PURE,osc_real,100,6,606,0.7852177019855582
MMPD_PURE,osc_real,100,7,701,0.3155208761335437
MMPD_PURE,osc_real,100,7,702,0.347144337158966
MMPD_PURE,osc_real,100,7,703,0.6068730883252789
MMPD_PURE,osc_real,100,7,704,0.19314956423562624
MMPD_PURE,osc_real,100,7,705,0.46450770597290547
MMPD_PURE,osc_real,100,7,706,0.5022421623140282
MMPD_PURE,osc_real,100,8,801,0.8262017750174376
MMPD_PURE,osc_real,100,8,802,0.6466568018284624
MMPD_PURE,osc_real,100,8,803,0.7737118538407275
MMPD_PURE,osc_real,100,8,804,0.689593304635875
MMPD_PURE,osc_real,100,8,805,0.5720451807553473
MMPD_PURE,osc_real,100,8,806,0.8637358074424106
MMPD_PURE,osc_real,100,9,901,0.8676005619790289
MMPD_PURE,osc_real,100,9,902,0.6675510396818723
MMPD_PURE,osc_real,100,9,903,0.8426391923679512
MMPD_PURE,osc_real,100,9,904,0.58896638462793
MMPD_PURE,osc_real,100,9,905,0.8427626376062496
MMPD_PURE,osc_real,100,9,906,0.8392985249530077
MMPD_PURE,osc_real,202,10,1001,0.6333395245880529
MMPD_PURE,osc_real,202,10,1002,0.3681090335212595
MMPD_PURE,osc_real,202,10,1003,0.6234065682532127
MMPD_PURE,osc_real,202,10,1004,0.5917705033846117
MMPD_PURE,osc_real,202,10,1005,0.6974697357012204
MMPD_PURE,osc_real,202,10,1006,0.6505490843864561
MMPD_PURE,osc_real,202,1,101,0.6335818620673164
MMPD_PURE,osc_real,202,1,102,0.6276791293093256
